name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
adesmar123,Connecticut,Connecticut, male , 50-64 ,"['san diego', ' ca', 'rome', 'cocoa beach', ' fl', 'niagara falls', ' ontario', 'rio de janeiro', 'buffalo', ' ny', 'cape canaveral', ' fl', 'denali national park and preserve', ' ak', 'hartford', ' ct', 'anacapri', 'boston', ' ma', 'calgary', ' alberta']","[' usa', ' italy', ' canada', ' brazil']",[],"Big Rock Brewery Ltd., Calgary", Breweries,"

Owner description A brewery offering tours of its facility. 
",2 of 5 stars,"
First. let me say the beer is very good. I have taken brewery tours in the US and now Canada. Some of the product has been better than others. This was a good one.
My experience wasn't all good though. First there is a $25C charge for the tour. That is the most I have ever paid for any tour...


More 


"
llergl,High River,High River,,,"['london', 'puerto vallarta', 'new york city', ' ny', 'rome', 'calgary', ' alberta', 'orlando', ' fl', 'san francisco', ' ca', 'paris', 'carmel', ' ca', 'los angeles', ' ca', 'amsterdam', 'barcelona']","[' uk', ' mexico', ' usa', ' italy', ' canada', ' france', ' the netherlands', ' spain']",[],"Stillwater Spa, Calgary", Spas,"
",5 of 5 stars,"
Always a wonderful relaxing experience, amazing facial that is different than the usual.
"
Grums,Calgary,Canada, female , 50-64 ,"['calgary', ' alberta', 'hanoi', 'galveston', ' tx', 'ketchikan', ' ak', 'savannah', ' ga', 'vancouver', ' british columbia', 'annapolis', ' md', 'singapore', 'golden', ' british columbia', 'nusa dua', 'beaufort', ' sc']","[' canada', ' vietnam', ' usa', 'eastern cape', ' singapore', ' indonesia']",[],"Stillwater Spa, Calgary", Spas,"
",5 of 5 stars,"
Located in the Hyatt Hotel. Means you may have to go to parking lot or through hotel with ""spa face"" but it is a lovely spa with a great couples room.
"
Humblerootswellness,,,,,"['calgary', ' alberta', 'barcelona', 'essaouira', 'seville', 'casablanca', '108 mile ranch', ' british columbia', 'alicante', '100 mile house', ' british columbia', 'granada', 'montreal', ' quebec', 'playa del carmen', 'san francisco', ' ca']","[' canada', ' spain', ' morocco', ' mexico', ' usa']",[],"Stillwater Spa, Calgary", Spas,"
",5 of 5 stars,"
Loved the space, loved the service, loved the front desk gals. This place was very pleasant and I received a decent massage finally after years of getting some of the crappiest ones on earth. I wanted to take my BFF who is visiting this month however, it's closed for reno's. Boo. But thanks for a great experience.
"
beckycandy,Vancouver,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Stillwater Spa, Calgary", Spas,"
",4 of 5 stars,"
I was here with my gf's for a girls day! Staff were extremely nice and services werent bad! I will go here again !
"
Bluepoint_kitty,,,,,"['calgary', ' alberta', 'soufriere', 'airdrie', ' alberta', 'okotoks', ' alberta']","[' canada', ' st. lucia']",[],"Stillwater Spa, Calgary", Spas,"
",2 of 5 stars,"
I have been to Stillwater about 4-5 times in the past 2 years for massages and all previous visits were good but nothing overly special; my last visit however was horrible and I am considering not going back for a while. I had a 90 minute massage scheduled and it started off as they all do, pretty relaxing in the...


More 


"
Buzzycalgary,Calgary,Calgary,,,"['calgary', ' alberta', 'puerto vallarta', 'cabo san lucas', 'honolulu', ' hi', 'las vegas', ' nv', 'los angeles', ' ca', 'nassau', 'orlando', ' fl', 'phoenix', ' az', 'punta cana', 'salt lake city', ' ut', 'san diego', ' ca']","[' canada', ' mexico', ' usa', ' bahamas', ' dominican republic']",[],"Stillwater Spa, Calgary", Spas,"
",2 of 5 stars,"
I usually go to a small shop for a mani pedi.. Stillwater would not do shellac or gel without a special appt. .the girl scraped off the shellac rather than using remover and there was nothing done except cuticles and nail polish.some salt scrub on my legs but nothing else .A lot of money for the lovely cucumber ice water...


More 


"
Hanky01,Pretoria,South Africa, male , 35-49 ,"['bangkok', 'pretoria', 'cape town central', 'yala city', 'cairo', 'killarney', 'hinton', ' alberta', 'asmara', 'breda', 'calgary', ' alberta', 'canmore', ' alberta', 'chanthaburi']","[' thailand', ' south africa', ' egypt', ' ireland', ' canada', ' eritrea', ' the netherlands']","['Dutch diplomat living in Pretoria, South Africa ']","Big Rock Brewery Ltd., Calgary", Breweries,"

Owner description A brewery offering tours of its facility. 
",5 of 5 stars,"
This tour is really worth your time and money. It may seem expensive, but you get to taste a lot of beer and at the end you get 6 beer cans (pick what you like) as well. The tour guide lady is really enthousiastic and you get to see it all. Go for it and get a driver so you...


More 


"
Otaview,Calgary,Calgary, male , 35-49 ,"['san francisco', ' ca', 'barcelona', 'las vegas', ' nv', 'orlando', ' fl', 'canmore', ' alberta', 'key largo', ' fl', 'kirkland', ' wa', 'calgary', ' alberta', 'hillsboro', ' or', 'london', 'los angeles', ' ca', 'san bruno', ' ca']","[' usa', ' spain', ' canada', ' uk']","['I have recently published a book called ""Road Trip USA"", it\'s the true story of my 5000 mile trip across America with my wife and kids staying at seedy hotels along the way. Check it out online at http://www.amazon.com/Road-Trip-USA-Adventures-ebook/dp/B00CW22UHU/ ']","Big Rock Brewery Ltd., Calgary", Breweries,"

Owner description A brewery offering tours of its facility. 
",5 of 5 stars,"
The backstage tour of the entire brewery and brewing process is fascinating and is great value, because you get to take your choice of 6 beers home with you and you get to sample around 10 of their beers. Michelle was our host for the tour and she was great; knowledgeable, and she made us very welcome.
"
worldtravellers4,Calgary,Canada, female , 35-49 ,"['calgary', ' alberta', 'budapest', 'cayo santa maria', 'revelstoke', ' british columbia', 'puerto aventuras', 'eitting', 'erding', ""gradisca d'isonzo"", 'rome', 'barcelona', 'bernau', 'fairmont hot springs', ' british columbia']","[' canada', ' hungary', ' cuba', ' mexico', ' germany', ' italy', ' spain']","[""Love to see and do new things, but go to the same places over and over when we find something we love! We like to stay in non tourist area's to get a real view of whatever place we are in. We don't stay in fancy places, as long as they are clean. ""]","Stillwater Spa, Calgary", Spas,"
",5 of 5 stars,"
I've been here a few times and it is a great place to spend the day. Book a 11am appointment and go in early to use the facilities. Order lunch, relax, take a nap. Great place!
"
Barbara W,Lincs,Lincs,,,[],[],[],"Stillwater Spa, Calgary", Spas,"
",3 of 5 stars,"
I have been a fairly regular customer at Stillwater since it opened in Calgary - my husband has gifted me with many trips to the spa and I have always received very good service. I have recommended the spa to many friends and colleagues. However, one trip can make the difference: I was on a gift certificate visit, and after...


More 


"
KellyC70,Calgary,Calgary,,,"['anaheim', ' ca', 'calgary', ' alberta', 'kalispell', ' mt', 'honolulu', ' hi', 'las vegas', ' nv', 'playa del carmen', 'rome', 'airdrie', ' alberta', 'banff', ' alberta', 'bragg creek', ' alberta', 'bromont', ' quebec', 'brooks', ' alberta']","[' usa', ' canada', ' mexico', ' italy']",[],"Stillwater Spa, Calgary", Spas,"
",2 of 5 stars,"
My friend booked facials for us at Stillwater before we were both going away for our summer vacations with family. This was a day for us to have a ""girls day"" and pamper ourselves. The appointments were booked well over a month in advance. The day of our facials we received a phone call only 4 hours prior to the...


More 


"
CP-Calgary,Calgary,Calgary,,,"['calgary', ' alberta', 'banff', ' alberta', 'canmore', ' alberta', 'swift current', ' saskatchewan', 'victoria', ' british columbia']",[' canada'],[],"Stillwater Spa, Calgary", Spas,"
",5 of 5 stars,"
I can't believe the poor reviews for this spa. This is a beautiful spa with excellent services. One of the nicest in Calgary. The prices are reasonable and the service has always been, and continues to be, top-notch.
Last week I booked the Mama Mia package - massage, pedicure, manicure, and lunch. It was fantastic. The lunch was much better...


More 


"
efins,Calgary,Calgary,,,"['calgary', ' alberta']",[' canada'],[],"Stillwater Spa, Calgary", Spas,"
",1 of 5 stars,"
I was provided with a gift certificate to Stillwater by my wife as a Christmas present. It turns out that when it came time to leave, I had to pay for part of the treatment already paid for in the gift certificate. Depite requests to compare their computer records to the gift certificate purchased, the manager at the desk insisted...


More 


"
