name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
ReneeE81,Tallahassee,United States,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
The Dallas Segway Tour is a must and the tour guides are awesome! I was not sure that I wanted to ride on a Segway or if I would be coordinated enough to do so, and I was so surprised. I would love to do this again, and this company was fantastic! I learned so many neat and interesting pieces...


More 


"
evets_9,Dallas,Dallas, male , 35-49 ,"['arlington', ' tx', 'colorado springs', ' co', 'dallas', ' tx', 'fort worth', ' tx', 'pensacola beach', ' fl', 'anaheim', ' ca', 'cologne', 'corpus christi', ' tx', 'pensacola', ' fl', 'austin', ' tx', 'watson', ' ok', 'bruhl']","[' usa', ' germany']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
No doubt this is my two boys (6 & 8) favorite thing to do in Dallas. The trolley drivers are great and watch out for you while you get on and off the trolley, you especially need to be careful along McKinney, the drivers on this road will run you down like a dog. There are a number of restaurants...


More 


"
UptownDallasGirl,Dallas,Texas, Female ,,"['dallas', ' tx', 'grapevine', ' tx', 'napa', ' ca', 'southlake', ' tx', 'arlington', ' tx', 'fort worth', ' tx', 'calistoga', ' ca', 'georgetown', ' tx', 'sonoma', ' ca', 'aliso viejo', ' ca', 'ann arbor', ' mi', 'austin', ' tx']",[' usa'],[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
Save your feet and jump on the FREE trolly to take you through uptown Dallas! Just don't skimp on tipping the driver!
"
slh2012,Dallas,Texas,,,"['dallas', ' tx', 'santa fe', ' nm', 'new york city', ' ny', 'atlanta', ' ga', 'amelia island', ' fl', 'fernandina beach', ' fl', 'truckee', ' ca']",[' usa'],[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
It's free to ride this trolley. Enjoy the history, the sight, and relax. It takes you through West Village where you can enjoy shopping, eating/dining, and movie. You can also take it to get to the Art District where the museums are.
"
TheCrazy,Frisco,Frisco, male , 50-64 ,"['frisco', ' tx', 'boulder', ' co', 'boston', ' ma', 'dallas', ' tx', 'huntsville', ' tx', 'custer', ' sd', 'billings', ' mt', 'bismarck', ' nd', 'butte', ' mt', 'flagstaff', ' az', 'santa fe', ' nm', 'wailea', ' hi']",[' usa'],['Have Traveled the country all my life. '],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
Been down to McKinney avenue a couple times. Always fun to jump on and off the trolley. It's free transpportation, giving you a chance to explore more of the arts and businesses along the route. It's a piece of history still unning to be shared with all, young and old.. Looking for something fun to do on an afternoon or...


More 


"
Skeney57,Sydney Australia,Sydney Australia, male , 50-64 ,"['sydney', 'seattle', ' wa', 'alice springs', 'darwin', 'san francisco', ' ca', 'victoria', ' british columbia', 'las vegas', ' nv', 'sequoia and kings canyon national park', ' ca', 'denver', ' co', 'malibu', ' ca', 'whistler', ' british columbia', 'new york city', ' ny']","[' australia', ' usa', ' canada']","[""Love to travel , have been around the world a couple of times and now the 4 kids are older , hope to get back into it ! Latest trip to the US re-ignited my love of skiing , just wish the missus didn't hate the cold so much. Next 2 trips already decided , US in late 2012 and then Gallipoli/Greece in 2015 and hope to fit something in between ? Suggestions welcome ! ""]","McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
What you guys call a Trolley , we call Trams ! It was a treat to stumble on this service as not only is it free (leave a donation in the jar) it takes you on a loop through bars ,restaurants, art areas , shops and parks. You can hop off at your leisure and re-board after a bite to...


More 


"
Twixythrasher,Gilbert,Arizona, female , 35-49 ,"['gilbert', ' az', 'flagstaff', ' az', 'payson', ' az', 'lahaina', ' hi', 'alexandria', ' va', 'dallas', ' tx', 'lewisville', ' tx', 'tempe', ' az', 'washington dc', ' dc', 'los angeles', ' ca', 'san francisco', ' ca']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
We were just in town for a few days and my husband booked this tour of downtown for a Sunday. What a treat. We had a great time with our tour guide cyndi. First she taught us how to ride the Segway which we had never done before and she did a great job. We caught on right away and...


More 


"
KathyH1009,Perth,Australia,,,"['dallas', ' tx', 'los angeles', ' ca']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Dallas Segway Tours was a great way to see the city and points of interest. It was a very informative tour and thoroughly enjoyable. Loved every minute.
Highly recommend taking a tour with them.
"
missrepogirl,,,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
I was skeptical but I'm So glad we did it! It is easy to ride&the tour was Very educational! Well worth the money! Will do it again & will recommend it to everyone! Thanks, yall did an awesome job!
"
Astria,Dallas,Texas, female , 25-34 ,"['dallas', ' tx', 'barcelona', 'rome', 'london', 'aruba', 'bermuda', 'chattanooga', ' tn', 'grapevine', ' tx', 'los angeles', ' ca', 'new orleans', ' la', 'puerto vallarta', 'rockwall', ' tx']","[' usa', ' spain', ' italy', ' uk', ' caribbean', ' mexico']","[""Part of the fun for me is finding the best deal. I like the best, but I love getting the best at a better price! I love to travel and have done so mostly throughout the Carribean & Mexico. I've also been to Paris and London, but that's about the extent of my traveling abroad so far. I'm planning a trip to Italy March 2009. I love traveing to big cities in the US, too. ""]","McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
I live downtown. If you're trying to head to the new park, or anywhere between downtown and west village, take the trolley. It is the best way to travel so you don't have to worry about parking (which now is almost all valet, and sometimes a pain). The trains don't come really frequently, but just relax and wait. It's worth...


More 


"
Mich24Surrey,Surrey,Surrey,,,"['dallas', ' tx', 'glastonbury', 'poole', 'amsterdam', 'antwerp', 'avignon', 'ayia napa', 'bangkok', 'barcelona', 'bath', 'berlin', 'birmingham']","[' usa', ' uk', ' the netherlands', ' belgium', ' france', ' cyprus', ' thailand', ' spain', ' germany']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Thoroughly enjoyed the informative and fun way to see Dallas .... The history and the culture
Our Guide Cyndi was brilliant - lots of humour, so thoughtful with keeping us safe and taking picture while we were on the go which were uploaded to the Tours Gallery for us to have .... For Free.
Thank you so much!
Michelle 21.8.14...


More 


"
Jamie-SoloTraveler,Dallas,Texas,,,"['dallas', ' tx', 'salem', ' ma', 'new york city', ' ny', 'fort lauderdale', ' fl', 'plymouth', ' ma', 'key west', ' fl', 'marathon', ' fl', 'portland', ' or', 'seattle', ' wa', 'victoria', ' british columbia', 'sugar land', ' tx', 'austin', ' tx']","[' usa', ' canada']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",4 of 5 stars,"
I love taking the trolley from downtown to the restaurants on McKinney Ave. The trolley leaves from the Dallas Museum of Art and is free. These old fashioned trollies are great fun for kids, but I'd avoid it in the heat of the summer as they are open-air and slow moving. Pull the rope when you want to be let...


More 


"
MrRooney,Texas,Texas,,,"['dallas', ' tx', 'new york city', ' ny', 'carrollton', ' tx', 'estes park', ' co', 'fort worth', ' tx', 'new orleans', ' la', 'plano', ' tx', 'addison', ' tx', 'albuquerque', ' nm', 'amarillo', ' tx', 'central saanich', ' british columbia', 'chicago', ' il']","[' usa', ' canada']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
He showed us how to get to Breadwinners cafe! Great service, knowledeable about the area.. and it's FREE!
"
JVLD,,,,,"['hot springs', ' ar', 'eureka springs', ' ar', 'dallas', ' tx', 'little rock', ' ar', 'amsterdam', 'asheville', ' nc', 'galena', ' il', 'bentonville', ' ar', 'fayetteville', ' ar', 'nashville', ' tn', 'paris', ' ar', 'benton', ' ar']","[' usa', ' the netherlands']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",4 of 5 stars,"
It was a rainy day so we were glad for the covered transportation the trolley provided us. the first driver was very knowledgeable and offered some tips about where to go and what to see. Our return trip was on ""petunia"" which was a different experience. And it's free!!!
"
