name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Lovelyamoo,Chicago,Illinois,,,"Los Angeles, CA, USA,Nashville, TN, USA,Antioch, IL, USA,Arlington, VA, USA,Aurora, IL, USA,Beverly Hills, CA, USA,Bloomington, IL, USA,Burlington, WI, USA,Champaign, IL, USA,Chandler, AZ, USA,Charleston, IL, USA,Chicago, IL, USA,",[],"All Star Showbiz Tours, Los Angeles"," Tours
","""Entertaining Sightseeing Tours with a Touch of Class and Pizazz"". Tour Hollywood, Movie Stars Homes, Beverly Hills, Bell Air,Holmby Hills, Rodeo Drive, Beach Tours and Much More !!! Tours are Guided by Singer/Actress Shellee-Ann Kellee in a luxury, Semi Open, Air Conditioned and or Heated Bus. ""Best Tour in L.A."" by the Travel Channel. Tours Available - 2 1/2 Hour Star Tour, 5 Hour Beach and 8 Hour All Day Tours. ( Also Private Tours ). Times are Flexible. Reservations are Required. Please don't arrive without Calling 1st, Shellee my be on tour. Get Ready for an Amazing Family Fun, Entertaining Tour with Shellee-Ann Kellee as your Personal Tour Guide. Call Now !!!",5 of 5 stars,"
This tour was fabulous! Great value for the price, comfortable bus, accommodating your guide! Shellee was knowledgable funny and interesting. At the end of our tour Shellee wasn't just the tour guide she was our friend!
"
woz71098,Sheffield,United Kingdom, male , 35-49 ,"Los Angeles, CA, USA,Nabq Bay, Egypt,Playa de Palma, Spain,",[],"All Star Showbiz Tours, Los Angeles"," Tours
","""Entertaining Sightseeing Tours with a Touch of Class and Pizazz"". Tour Hollywood, Movie Stars Homes, Beverly Hills, Bell Air,Holmby Hills, Rodeo Drive, Beach Tours and Much More !!! Tours are Guided by Singer/Actress Shellee-Ann Kellee in a luxury, Semi Open, Air Conditioned and or Heated Bus. ""Best Tour in L.A."" by the Travel Channel. Tours Available - 2 1/2 Hour Star Tour, 5 Hour Beach and 8 Hour All Day Tours. ( Also Private Tours ). Times are Flexible. Reservations are Required. Please don't arrive without Calling 1st, Shellee my be on tour. Get Ready for an Amazing Family Fun, Entertaining Tour with Shellee-Ann Kellee as your Personal Tour Guide. Call Now !!!",5 of 5 stars,"
Absolutely brilliant, value for money tour with a fabulous knowledgeable guide in Shellee. She is Brill. Had a great afternoon which was with a couple from Albeculky too. Highly recommend. Top tour, you won't be disappointed, honestly.
"
iAMaTRAVELLINGgirl28,Woodbury,Minnesota,,,"New York City, NY, USA,London, UK,Orlando, FL, USA,San Francisco, CA, USA,Las Vegas, NV, USA,Brooklyn, NY, USA,Dana Point, CA, USA,Los Angeles, CA, USA,Miami Beach, FL, USA,Niagara Falls, Ontario, Canada,Niagara Falls, NY, USA,San Diego, CA, USA,",[],"Legends Of Hollywood Tours, Los Angeles"," Tours
","Legends Of Hollywood Tour is a state of the art multimedia tour of Hollywood & Beverly Hills. We travel in a luxurious Mercedes Benz Sprinter equipped with a 32"" HDTV flat screen monitor with high end audio. Our tour focuses on Hollywood's legendary stars, past and present. Stars from all sectors of the entertainment world will be featured with a montage of film clips, theme songs, locations, photographs, stories, history, sound effects and more. Our emphasis is on television tales, movie moments and musical memories.40 Celebrity homes * 30 TV, Movie and Rock-n-Roll locations * 20 Crime, scandal and tragedy sites * famous landmark.Complimentary water.",5 of 5 stars,"
My daughter, friend, and I did the tour with Mick this past weekend and had a great time! Mick is so knowledgeable, personable, and fun, that the time flew by and we were sad when the 4 hour tour was done!
My 17 year old daughter particularly enjoyed touring downtown LA, seeing and learning about sites that you don't see...


More 


"
Greenfieldsontour,NZ,NZ, Female ,,"Auckland, New Zealand,Playa del Carmen, Mexico,Honolulu, HI, USA,Los Angeles, CA, USA,New Delhi, India,Cocoa Island, Asia,Mount Maunganui, New Zealand,Oahu, HI, USA,Yucatan Peninsula,Lahaina, HI, USA,Cozumel, Mexico,Maldives,",[],"Legends Of Hollywood Tours, Los Angeles"," Tours
","Legends Of Hollywood Tour is a state of the art multimedia tour of Hollywood & Beverly Hills. We travel in a luxurious Mercedes Benz Sprinter equipped with a 32"" HDTV flat screen monitor with high end audio. Our tour focuses on Hollywood's legendary stars, past and present. Stars from all sectors of the entertainment world will be featured with a montage of film clips, theme songs, locations, photographs, stories, history, sound effects and more. Our emphasis is on television tales, movie moments and musical memories.40 Celebrity homes * 30 TV, Movie and Rock-n-Roll locations * 20 Crime, scandal and tragedy sites * famous landmark.Complimentary water.",5 of 5 stars,"
We had a great afternoon out with Mick. Booked our family of 4 onto a group tour, but luckily for us, as it was nearing the end of the season, we ended up having our own private tour. Mick was knowledgable and a great host. Would definitely recommend this company over the larger operators.
"
CocoaMelbourne,Melbourne,Melbourne,,,"Melbourne, Australia,Los Angeles, CA, USA,Paris, France,Dallas, TX, USA,Istanbul, Turkey,Belgrave, Australia,Canberra, Australia,Caulfield, Australia,Fort Worth, TX, USA,Minneapolis, MN, USA,San Diego, CA, USA,South Melbourne, Australia,",[],"Legends Of Hollywood Tours, Los Angeles"," Tours
","Legends Of Hollywood Tour is a state of the art multimedia tour of Hollywood & Beverly Hills. We travel in a luxurious Mercedes Benz Sprinter equipped with a 32"" HDTV flat screen monitor with high end audio. Our tour focuses on Hollywood's legendary stars, past and present. Stars from all sectors of the entertainment world will be featured with a montage of film clips, theme songs, locations, photographs, stories, history, sound effects and more. Our emphasis is on television tales, movie moments and musical memories.40 Celebrity homes * 30 TV, Movie and Rock-n-Roll locations * 20 Crime, scandal and tragedy sites * famous landmark.Complimentary water.",5 of 5 stars,"
Honestly, we didn't know what we were getting into and we were sooo pleasantly surprised, Mark was a grascious host, very entertaining and knowlagable. We laughed our way through the four hours, we saw, learned and did alot. What more can you ask for!
"
chrisPTC,Peachtree City,Peachtree City,,,"New York City, NY, USA,Singapore, Singapore,West Palm Beach, FL, USA,Chicago, IL, USA,Los Angeles, CA, USA,Seattle, WA, USA,West Hollywood, CA, USA,",[],"Legends Of Hollywood Tours, Los Angeles"," Tours
","Legends Of Hollywood Tour is a state of the art multimedia tour of Hollywood & Beverly Hills. We travel in a luxurious Mercedes Benz Sprinter equipped with a 32"" HDTV flat screen monitor with high end audio. Our tour focuses on Hollywood's legendary stars, past and present. Stars from all sectors of the entertainment world will be featured with a montage of film clips, theme songs, locations, photographs, stories, history, sound effects and more. Our emphasis is on television tales, movie moments and musical memories.40 Celebrity homes * 30 TV, Movie and Rock-n-Roll locations * 20 Crime, scandal and tragedy sites * famous landmark.Complimentary water.",5 of 5 stars,"
My daughter and I did this tour and I wouldn't hesitate to do the exact same tour again with my gf next year. Mark has done this a hundred times before but you'd never know it because he loves what he does. The tour is a blend of technology, knowledge, and humor that you just won't get anywhere else. He...


More 


"
KongsterLA,Los Angeles,California,,,"Los Angeles, CA, USA,Anaheim, CA, USA,Beverly Hills, CA, USA,Big Sur, CA, USA,Carmel, CA, USA,Coronado, CA, USA,Denver, CO, USA,Hong Kong, China,Johor Bahru, Malaysia,Kansas City, MO, USA,Kuala Lumpur, Malaysia,La Jolla, CA, USA,",[],"All Star Showbiz Tours, Los Angeles"," Tours
","""Entertaining Sightseeing Tours with a Touch of Class and Pizazz"". Tour Hollywood, Movie Stars Homes, Beverly Hills, Bell Air,Holmby Hills, Rodeo Drive, Beach Tours and Much More !!! Tours are Guided by Singer/Actress Shellee-Ann Kellee in a luxury, Semi Open, Air Conditioned and or Heated Bus. ""Best Tour in L.A."" by the Travel Channel. Tours Available - 2 1/2 Hour Star Tour, 5 Hour Beach and 8 Hour All Day Tours. ( Also Private Tours ). Times are Flexible. Reservations are Required. Please don't arrive without Calling 1st, Shellee my be on tour. Get Ready for an Amazing Family Fun, Entertaining Tour with Shellee-Ann Kellee as your Personal Tour Guide. Call Now !!!",5 of 5 stars,"
Lived in L.A. for almost 30 years and decided today to play tourist and took Shellee-Ann's Showbiz Tour. A nice family from Cincinnati were the only others in my tour.
Shellee-Ann is the paragon of perfection; she knew all the sights and history; plus she can also sing to boot!
Such a fun and personable experience.
"
mps4fun,Puerto Vallarta,Mexico,Male ,,"Puerto Vallarta, Mexico,Yelapa, Mexico,Los Angeles, CA, USA,Pacific Coast,Anaheim, CA, USA,Athens, Greece,Austin, TX, USA,Baltimore, MD, USA,Breckenridge, CO, USA,Cabo San Lucas, Mexico,Cancun, Mexico,Carmel, CA, USA,",[],"All Star Showbiz Tours, Los Angeles"," Tours
","""Entertaining Sightseeing Tours with a Touch of Class and Pizazz"". Tour Hollywood, Movie Stars Homes, Beverly Hills, Bell Air,Holmby Hills, Rodeo Drive, Beach Tours and Much More !!! Tours are Guided by Singer/Actress Shellee-Ann Kellee in a luxury, Semi Open, Air Conditioned and or Heated Bus. ""Best Tour in L.A."" by the Travel Channel. Tours Available - 2 1/2 Hour Star Tour, 5 Hour Beach and 8 Hour All Day Tours. ( Also Private Tours ). Times are Flexible. Reservations are Required. Please don't arrive without Calling 1st, Shellee my be on tour. Get Ready for an Amazing Family Fun, Entertaining Tour with Shellee-Ann Kellee as your Personal Tour Guide. Call Now !!!",5 of 5 stars,"
After living in Southern California my entire life what a treat to finally do a Showbiz Tour. So what to do with your Mom for her 77th birthday, well.....an All Star Tour.
This tour more than met my expectations, but more importantly Shelly got my Mom to enjoy herself while actually doing the tour. Many times, I need to wait...


More 


"
HCM222,Cary,North Carolina,,,"Los Angeles, CA, USA,Malibu, CA, USA,",[],"All Star Showbiz Tours, Los Angeles"," Tours
","""Entertaining Sightseeing Tours with a Touch of Class and Pizazz"". Tour Hollywood, Movie Stars Homes, Beverly Hills, Bell Air,Holmby Hills, Rodeo Drive, Beach Tours and Much More !!! Tours are Guided by Singer/Actress Shellee-Ann Kellee in a luxury, Semi Open, Air Conditioned and or Heated Bus. ""Best Tour in L.A."" by the Travel Channel. Tours Available - 2 1/2 Hour Star Tour, 5 Hour Beach and 8 Hour All Day Tours. ( Also Private Tours ). Times are Flexible. Reservations are Required. Please don't arrive without Calling 1st, Shellee my be on tour. Get Ready for an Amazing Family Fun, Entertaining Tour with Shellee-Ann Kellee as your Personal Tour Guide. Call Now !!!",5 of 5 stars,"
Our family of 5 from NC had a wonderful tour with Shelee-Ann on July 18th! She is very friendly and knowledgeable. We ended up having a private tour and really liked that we were not riding around in and open air vehicle with the California sun beating down on us for 2+hours like so many of the other tour buses....


More 


"
mabaker1456,USA,USA,,,"Dover, Barbados,Los Angeles, CA, USA,Barbados, Caribbean,San Diego, CA, USA,",[],"Aloha Brothers Surf Lessons, Los Angeles",,"Whether you're a beginner looking to stand up for the first time or already a surfer looking for an experienced instructor to take your skills to the next level, we would love to help! 1:3 student/instructor ratio for all standard lessons. Learn basic surf techniques: how to pop up correctly, understand positioning in the lineup, basic ocean safety and proper paddling, how to ride the wave, etc.",5 of 5 stars,"
Took my First Surf Lesson on Sat., Michael was an awesome instructor. Nick and Michael were great. They got us all set up and I was able to even get up on the board and ride a couple in. This is the place to learn how to surf. I cannot wait for my second lesson. Plus these guys are very...


More 


"
