name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Hugh_C_11,Natick,Massachusetts,,,"['plymouth', ' ma', 'boston', ' ma', 'natick', ' ma', 'miami beach', ' fl', 'fort lauderdale', ' fl', 'fort myers', ' fl', 'norwood', ' ma', 'salem', ' ma', 'wayland', ' ma', 'pikesville', ' md']",[' usa'],[],"RIB Adventure Tours, Boston"," Boat Tours
",,5 of 5 stars,"I purchased to groupon tickets for $45 for this tour. Normally $110. Never been on a Boston boat tour and I love fast speeds, so I thought this would be perfect for my wife and I to try. Jumped on to the inflatable raft which held 2 other couples plus Captain Susan, took a seat, HELD ON to the handrail, and we were ready to begin. As we pull out of the no wake zone steering in between the docked sailboats, you could tell that Captain Susan was kind of gaugeing us to determine how fast she was going to be able to go when the time came. About 10 minutes into the trip, we were located enough distance from everyone to start going fast. What a thrilling an exciting speed ride it is. Splashing and bumping thru the waves, it felt like the boat was flying thru the air when we hit just the right wave. Not to slow and not too fast my liking, the minute or so fast speed ride ended too quickly as we approached the next landmark of the tour. That's pretty much how the next 75 minutes were. We visited Spectacle Island, Castle Island, Shutter Island and a few other places along the way, mixed in with periods of high speed travel. Susan was very knowledgeable and friendly. She seemed extremely proud of herself when she did doughnuts at high speed in the water. Overall, just alot of fun on this hot day. and everything I saw on the tour was pretty much new to me. My wife enjoyed it as well. Her knuckles were white for about 30 minutes after the tour becuase she had been holding on so tight to the hand rail. I would definitely do this again with or without family from out of town, but I wonder how many people are going to pay the $110 for the hour. I think at $45, this was a bargain and an absolute must do."
tigger2594,Goulburn,Goulburn, male , 50-64 ,"['dubai', 'barcelona', 'madrid', 'lisbon', 'salzburg', 'berlin', 'prague', 'segovia', 'gibraltar', 'new york city', ' ny', 'mumbai (bombay)', 'munich']","[' united arab emirates', ' spain', ' portugal', ' austria', ' germany', ' czech republic', ' europe', ' usa', ' india']",[],"Beacon Hill Walking Tour, Boston",,,5 of 5 stars,"Tour is run by the Parks service and is free. Whilst this is a bonus the tour is worth paying for.

Tours are 10am, 12pm & 2pm each day and start in front of the State house. They are run by a park ranger.

The tour takes you through Beacon Hill streets, starting at the end of the Black persons historical story and the places the slaves were housed and the abolitionist movement that was in Boston. Whilst the history is interesting I found the tree lined streets of Beacon Hill with the lovely houses also a highlight.

As Beacon Hill is a hill there is some walking up and down hills however this is really a faitly easy walk as the climb is done over time.

Well worth 2 hours as it opened p another side of Boston's history"
whitaker1956,Winchendon,Massachusetts,,,"['boston', ' ma', 'winchendon', ' ma', 'north stonington', ' ct', 'falmouth', ' ma', 'winthrop', ' ma', 'ashburnham', ' ma', 'bedford', ' nh', 'fitzwilliam', ' nh', 'foxboro', ' ma', 'kennebunk', ' me', 'kennebunkport', ' me', 'mashantucket', ' ct']",[' usa'],[],"RIB Adventure Tours, Boston"," Boat Tours
",,5 of 5 stars,"Great fun! Nice tour of the inner harbor and then we were racing to the little islands beyond the no wake zone. Many I'd never even heard of. The guide was very knowledgeable and funny. The dare devil had us hanging on tight a few times but it was fun and safe.
Tips; you can bring a bag, hat etc. but there is a storage place to close them into once you begin the tour. Sometimes a bit hard to hear the guide, but he was happy to repeat if you asked."
Storyspinner,Naperville,Naperville,,,"['chicago', ' il', 'boston', ' ma']",[' usa'],[],"RIB Adventure Tours, Boston"," Boat Tours
",,5 of 5 stars,"Oh what fun we had on this tour! We had purchased the tickets through Groupon, but who knew what fun was ahead! We boarded the boat on Sargent's Wharf. There was no sign, the boat just showed up right on time. We cruised around the inner harbor and then bounced along the waves beyond. Along the way, we heard some great stories about the surrounding islands and it was just a blast! Don't miss this special treat! Whether you are a native Bostonian or a tourist, you will have a ball on this tour!"
c415,Sutton,Massachusetts, Female ,,"['providence', ' ri', 'worcester', ' ma', 'newton', ' ma', 'north conway', ' nh', 'tucson', ' az', 'boston', ' ma', 'millbury', ' ma', 'fall river', ' ma', 'framingham', ' ma', 'grand junction', ' co', 'acadia national park', ' me', 'auburn', ' ma']",[' usa'],[],"Inner Strength Studios, Boston",,,4 of 5 stars,"I've been to Inner Strength several times, and I have to say, out of all the yoga studios I have visited, this is by far the best. I have been to studios where I felt I was being taught by bootcamp/aerobics fitness instructors turned yoga teachers. Inner Strength teachers are not like that at all. I have attended both Daniel's and Roman's classes, both are excellent teachers."
Leilaluisa,Chcago,Ill,,,"['boston', ' ma', 'chicago', ' il', 'brussels', 'new york city', ' ny', 'accra', 'albany', ' ny', 'albuquerque', ' nm', 'anaheim', ' ca', 'antofagasta', 'athens', 'atlanta', ' ga', 'austin', ' tx']","[' usa', ' belgium', ' ghana', ' chile', ' greece']",[],"Mobsters and Lobsters, Boston",,,5 of 5 stars,"We were lucky to meet Tom and Victoria during a visit with my sister and her family---and half a little league baseball team. To say that Tom and Victoria gave us an unforgettable tour is an understatement. We laughed, learned a lot about Boston (stuff that one would not learn elsewhere), and just a wonderful, wonderful time. I can't recommend this tour hghly enough."
RI02886,Warwick,Rhode Island,,,"['boston', ' ma', 'sydney', 'chicago', ' il', 'new orleans', ' la', 'providence', ' ri', 'irving', ' tx', 'anchorage', ' ak', 'charlestown', ' ri', 'charlotte', ' nc', 'east greenwich', ' ri', 'homestead', ' pa', 'manchester', ' vt']","[' usa', ' australia']",[],"Bully Boy Distillers, Boston",,,4 of 5 stars,"
We took the tour and tasting at this craft distillery. It was a small group which was nice. It is a small place but the staff was warm and welcoming. The tasting was fun! Reservations are required.
"
coriannetammaro,Dedham,Massachusetts,,,"['boston', ' ma', 'cancun', 'orlando', ' fl', 'bayahibe', 'la romana', 'newton', ' ma', 'quincy', ' ma', 'wilmington', ' vt', 'cleveland', ' oh', 'miami', ' fl', 'miami beach', ' fl', 'new york city', ' ny']","[' usa', ' mexico', ' dominican republic']",[],"Bully Boy Distillers, Boston",,,5 of 5 stars,"
My boyfriend and I visited the distillery a few weeks ago and had a great time! Very knowledgeable and extremely informative tour guide. We sampled all of their products, and learned all about their distilling processes. Great weekend tour & you can't beat the price...$10 for 2 on Groupon. Support local businesses...buy local!
"
shari_amery,Amery,Amery, female , 50-64 ,"['boston', ' ma', 'amery', ' wi', 'minneapolis', ' mn', 'new orleans', ' la', 'saint paul', ' mn', 'seattle', ' wa', 'stillwater', ' mn']",[' usa'],[],"The Salem Night Tour - Boston, Boston",,,5 of 5 stars,"We took the Night Tour and it was filled with lots of history of Salem, rather than just scary stories. Our guide, Jeff, was knowledgeable and made it a really fun walk. The only down side was that the tour was interrupted by an obnoxious ""local councilman"" demanding that Jeff be wearing his badge; we were embarrassed and also embarrassed for Jeff. This person's behavior was totally inappropriate.
Be aware that the walk is over some uneven ground and it was really hot, even in the evening, so dress appropriately. I would certainly recommend for the historical information alone."
bosoxmenash,Massachusetts,Massachusetts, male , 25-34 ,"['boston', ' ma', 'new orleans', ' la', 'absecon', ' nj', 'la jolla', ' ca', 'luquillo', 'provincetown', ' ma', 'salt lake city', ' ut', 'san diego', ' ca', 'galloway', ' nj']","[' usa', ' puerto rico']",[],"Boston Chocolate Tours, Boston",N/A,,1 of 5 stars,"I hate to leave reviews that are this negavtive (and I never have before) but this tour was OFFENSIVELY bad. Not only did I feel ripped off by the price for what we got, but the tour guide lacked any kind of energy/enthusiasm. They took us to random places in the Fanuiel Hall/North End area that HAPPEN to serve chocolate desserts. Cheers??? Wagama? Tourist hot spots and asian fusion chain restaurants are not my idea what a nearly $50 tour should be....VERY DISAPPOINTED."
